subject,condition,trial_type,trial_num,fixation_position,target_item,selected_item,correct,excluded
45,right,training,58,,3,3,1,False
45,right,training,59,,5,5,1,False
45,right,training,60,,0,0,1,False
45,right,training,61,,6,6,1,False
45,right,training,62,,1,1,1,False
45,right,training,63,,2,2,1,False
45,right,test,0,6,2,2,1,False
45,right,test,1,1,5,5,1,False
45,right,test,2,0,3,3,1,False
45,right,test,3,0,2,2,1,False
45,right,test,4,0,4,4,1,False
45,right,test,5,5,3,3,1,False
45,right,test,6,2,6,6,1,False
45,right,test,7,2,1,1,1,False
45,right,test,8,2,5,5,1,False
45,right,test,9,6,5,5,1,False
45,right,test,10,1,3,7,0,False
45,right,test,11,5,6,6,1,False
45,right,test,12,0,0,0,1,False
45,right,test,13,3,6,6,1,False
45,right,test,14,3,7,7,1,False
45,right,test,15,2,0,0,1,False
45,right,test,16,0,5,5,1,False
45,right,test,17,6,0,0,1,False
45,right,test,18,0,6,6,1,False
45,right,test,19,6,7,7,1,False
45,right,test,20,1,2,2,1,False
45,right,test,21,5,1,1,1,False
45,right,test,22,1,4,4,1,False
45,right,test,23,5,2,2,1,False
45,right,test,24,2,3,2,0,False
45,right,test,25,2,7,7,1,False
45,right,test,26,6,6,6,1,False
45,right,test,27,1,7,7,1,False
45,right,test,28,4,0,0,1,False
45,right,test,29,4,6,6,1,False
45,right,test,30,0,1,1,1,False
45,right,test,31,3,5,5,1,False
45,right,test,32,1,6,6,1,False
45,right,test,33,3,0,0,1,False
45,right,test,34,6,4,4,1,False
45,right,test,35,2,2,0,0,False
45,right,test,36,1,0,0,1,False
45,right,test,37,4,3,3,1,False
45,right,test,38,5,7,7,1,False
45,right,test,39,4,4,4,1,False
45,right,test,40,2,4,4,1,False
45,right,test,41,1,1,7,0,False
45,right,test,42,4,5,5,1,False
45,right,test,43,5,5,5,1,False
45,right,test,44,6,1,1,1,False
45,right,test,45,0,7,0,0,False
45,right,test,46,3,3,3,1,False
45,right,test,47,3,1,1,1,False
45,right,test,48,3,4,3,0,False
45,right,test,49,4,1,1,1,False
45,right,test,50,3,2,2,1,False
45,right,test,51,6,3,3,1,False
45,right,test,52,5,0,0,1,False
45,right,test,53,4,7,7,1,False
45,right,test,54,4,2,2,1,False
45,right,test,55,5,4,4,1,False
46,right,training,0,,6,0,0,False
46,right,training,1,,3,3,1,False
46,right,training,2,,7,7,1,False
46,right,training,3,,0,7,0,False
46,right,training,4,,5,5,1,False
46,right,training,5,,2,6,0,False
46,right,training,6,,4,0,0,False
46,right,training,7,,1,1,1,False
46,right,training,8,,4,7,0,False
46,right,training,9,,2,6,0,False
46,right,training,10,,3,7,0,False
46,right,training,11,,5,5,1,False
46,right,training,12,,0,0,1,False
46,right,training,13,,7,3,0,False
46,right,training,14,,1,1,1,False
46,right,training,15,,6,6,1,False
46,right,training,16,,6,2,0,False
46,right,training,17,,5,5,1,False
46,right,training,18,,4,0,0,False
46,right,training,19,,0,0,1,False
46,right,training,20,,2,2,1,False
46,right,training,21,,7,7,1,False
46,right,training,22,,1,1,1,False
46,right,training,23,,3,3,1,False
46,right,training,24,,7,7,1,False
46,right,training,25,,5,5,1,False
46,right,training,26,,3,3,1,False
46,right,training,27,,1,1,1,False
46,right,training,28,,4,5,0,False
46,right,training,29,,2,2,1,False
46,right,training,30,,6,6,1,False
46,right,training,31,,0,0,1,False
46,right,training,32,,0,0,1,False
46,right,training,33,,3,3,1,False
46,right,training,34,,7,7,1,False
46,right,training,35,,4,4,1,False
46,right,training,36,,6,6,1,False
46,right,training,37,,1,1,1,False
46,right,training,38,,5,5,1,False
46,right,training,39,,2,2,1,False
46,right,training,40,,3,3,1,False
46,right,training,41,,6,6,1,False
46,right,training,42,,0,0,1,False
46,right,training,43,,7,7,1,False
46,right,training,44,,1,1,1,False
46,right,training,45,,2,2,1,False
46,right,training,46,,4,4,1,False
46,right,training,47,,5,5,1,False
46,right,training,48,,3,3,1,False
46,right,training,49,,2,2,1,False
46,right,training,50,,5,5,1,False
46,right,training,51,,6,6,1,False
46,right,training,52,,7,7,1,False
46,right,training,53,,4,4,1,False
46,right,training,54,,0,0,1,False
46,right,training,55,,1,1,1,False
46,right,training,56,,4,4,1,False
46,right,training,57,,1,1,1,False
46,right,training,58,,6,6,1,False
46,right,training,59,,0,0,1,False
46,right,training,60,,5,5,1,False
46,right,training,61,,2,2,1,False
46,right,training,62,,7,7,1,False
46,right,training,63,,3,3,1,False
46,right,test,0,0,3,3,1,False
46,right,test,1,2,5,5,1,False
46,right,test,2,4,5,5,1,False
46,right,test,3,1,3,3,1,False
46,right,test,4,1,6,6,1,False
46,right,test,5,4,2,2,1,False
46,right,test,6,5,3,3,1,False
46,right,test,7,6,3,7,0,False
46,right,test,8,2,4,4,1,False
46,right,test,9,3,5,5,1,False
46,right,test,10,1,5,5,1,False
46,right,test,11,5,0,0,1,False
46,right,test,12,3,3,3,1,False
46,right,test,13,1,7,3,0,False
46,right,test,14,3,1,1,1,False
46,right,test,15,2,6,6,1,False
46,right,test,16,2,3,3,1,False
46,right,test,17,5,5,5,1,False
46,right,test,18,6,5,5,1,False
46,right,test,19,2,7,7,1,False
46,right,test,20,1,2,6,0,False
46,right,test,21,6,0,0,1,False
46,right,test,22,2,2,2,1,False
46,right,test,23,5,6,6,1,False
46,right,test,24,6,7,7,1,False
46,right,test,25,3,2,2,1,False
46,right,test,26,6,6,6,1,False
46,right,test,27,6,1,1,1,False
46,right,test,28,0,0,0,1,False
46,right,test,29,5,1,1,1,False
46,right,test,30,4,4,4,1,False
46,right,test,31,4,6,6,1,False
46,right,test,32,0,5,5,1,False
46,right,test,33,3,6,6,1,False
46,right,test,34,0,6,6,1,False
46,right,test,35,4,0,4,0,False
46,right,test,36,0,1,1,1,False
46,right,test,37,2,1,1,1,False
46,right,test,38,6,2,2,1,False
46,right,test,39,0,2,6,0,False
46,right,test,40,2,0,0,1,False
46,right,test,41,3,0,0,1,False
46,right,test,42,1,4,5,0,False
46,right,test,43,1,0,5,0,False
46,right,test,44,6,4,4,1,False
46,right,test,45,0,7,0,0,False
46,right,test,46,4,7,7,1,False
46,right,test,47,5,4,4,1,False
46,right,test,48,5,7,7,1,False
46,right,test,49,3,4,4,1,False
46,right,test,50,3,7,7,1,False
46,right,test,51,0,4,4,1,False
46,right,test,52,5,2,2,1,False
46,right,test,53,4,3,3,1,False
46,right,test,54,1,1,1,1,False
46,right,test,55,4,1,1,1,False
47,right,training,0,,6,6,1,False
47,right,training,1,,4,5,0,False
47,right,training,2,,5,2,0,False
47,right,training,3,,7,7,1,False
47,right,training,4,,2,2,1,False
47,right,training,5,,1,0,0,False
47,right,training,6,,3,3,1,False
47,right,training,7,,0,0,1,False
47,right,training,8,,2,2,1,False
47,right,training,9,,0,1,0,False
47,right,training,10,,3,3,1,False
47,right,training,11,,5,4,0,False
47,right,training,12,,4,5,0,False
47,right,training,13,,7,7,1,False
47,right,training,14,,1,1,1,False
47,right,training,15,,6,6,1,False
47,right,training,16,,7,7,1,False
47,right,training,17,,0,0,1,False
47,right,training,18,,2,2,1,False
47,right,training,19,,1,1,1,False
47,right,training,20,,4,4,1,False
47,right,training,21,,6,6,1,False
47,right,training,22,,5,5,1,False
47,right,training,23,,3,3,1,False
47,right,training,24,,0,0,1,False
47,right,training,25,,2,2,1,False
47,right,training,26,,6,6,1,False
47,right,training,27,,7,7,1,False
47,right,training,28,,1,1,1,False
47,right,training,29,,5,5,1,False
47,right,training,30,,3,3,1,False
47,right,training,31,,4,4,1,False
47,right,training,32,,7,7,1,False
47,right,training,33,,1,1,1,False
47,right,training,34,,4,4,1,False
47,right,training,35,,6,6,1,False
47,right,training,36,,3,3,1,False
47,right,training,37,,2,2,1,False
47,right,training,38,,0,0,1,False
47,right,training,39,,5,5,1,False
47,right,training,40,,7,7,1,False
47,right,training,41,,3,3,1,False
47,right,training,42,,4,4,1,False
47,right,training,43,,2,2,1,False
47,right,training,44,,0,0,1,False
47,right,training,45,,6,6,1,False
47,right,training,46,,5,5,1,False
47,right,training,47,,1,1,1,False
47,right,training,48,,3,3,1,False
47,right,training,49,,7,7,1,False
47,right,training,50,,0,0,1,False
47,right,training,51,,5,5,1,False
47,right,training,52,,2,2,1,False
47,right,training,53,,1,1,1,False
47,right,training,54,,4,4,1,False
47,right,training,55,,6,6,1,False
47,right,training,56,,5,5,1,False
47,right,training,57,,3,3,1,False
47,right,training,58,,1,1,1,False
47,right,training,59,,7,7,1,False
47,right,training,60,,2,2,1,False
47,right,training,61,,4,4,1,False
47,right,training,62,,6,6,1,False
47,right,training,63,,0,0,1,False
47,right,test,0,0,6,4,0,False
47,right,test,1,6,3,3,1,False
47,right,test,2,6,1,0,0,False
47,right,test,3,6,7,0,0,False
47,right,test,4,3,2,2,1,False
47,right,test,5,0,5,5,1,False
47,right,test,6,3,4,4,1,False
47,right,test,7,1,1,1,1,False
47,right,test,8,3,5,4,0,False
47,right,test,9,5,4,4,1,False
47,right,test,10,4,6,6,1,False
47,right,test,11,3,3,2,0,False
47,right,test,12,2,3,2,0,False
47,right,test,13,5,3,3,1,False
47,right,test,14,0,0,2,0,False
47,right,test,15,4,5,5,1,False
47,right,test,16,1,7,7,1,False
47,right,test,17,4,4,4,1,False
47,right,test,18,5,6,7,0,False
47,right,test,19,5,2,2,1,False
47,right,test,20,6,6,7,0,False
47,right,test,21,1,5,2,0,False
47,right,test,22,4,2,2,1,False
47,right,test,23,3,6,6,1,False
47,right,test,24,2,0,0,1,False
47,right,test,25,5,1,1,1,False
47,right,test,26,5,5,5,1,False
47,right,test,27,6,0,0,1,False
47,right,test,28,4,3,3,1,False
47,right,test,29,0,4,4,1,False
47,right,test,30,0,2,2,1,False
47,right,test,31,1,6,6,1,False
47,right,test,32,2,1,1,1,False
47,right,test,33,4,1,1,1,False
47,right,test,34,0,7,7,1,False
47,right,test,35,2,4,4,1,False
47,right,test,36,1,3,3,1,False
47,right,test,37,3,1,1,1,False
47,right,test,38,6,2,2,1,False
47,right,test,39,2,5,5,1,False
47,right,test,40,2,7,7,1,False
47,right,test,41,6,4,2,0,False
47,right,test,42,1,0,0,1,False
47,right,test,43,1,4,5,0,False
47,right,test,44,4,0,0,1,False
47,right,test,45,0,1,1,1,False
47,right,test,46,3,7,7,1,False
47,right,test,47,6,5,1,0,False
47,right,test,48,3,0,0,1,False
47,right,test,49,0,3,2,0,False
47,right,test,50,2,2,2,1,False
47,right,test,51,1,2,2,1,False
47,right,test,52,2,6,6,1,False
47,right,test,53,5,0,0,1,False
47,right,test,54,4,7,7,1,False
47,right,test,55,5,7,7,1,False
48,right,training,0,,3,3,1,False
48,right,training,1,,2,4,0,False
48,right,training,2,,1,0,0,False
48,right,training,3,,5,4,0,False
48,right,training,4,,4,4,1,False
48,right,training,5,,6,6,1,False
48,right,training,6,,0,7,0,False
48,right,training,7,,7,1,0,False
48,right,training,8,,2,3,0,False
48,right,training,9,,4,3,0,False
48,right,training,10,,0,0,1,False
48,right,training,11,,3,6,0,False
48,right,training,12,,7,0,0,False
48,right,training,13,,6,6,1,False
48,right,training,14,,5,7,0,False
48,right,training,15,,1,1,1,False
48,right,training,16,,2,5,0,False
48,right,training,17,,7,7,1,False
48,right,training,18,,6,6,1,False
48,right,training,19,,3,3,1,False
48,right,training,20,,4,4,1,False
48,right,training,21,,1,1,1,False
48,right,training,22,,0,0,1,False
48,right,training,23,,5,5,1,False
48,right,training,24,,0,0,1,False
48,right,training,25,,5,5,1,False
48,right,training,26,,7,7,1,False
48,right,training,27,,4,4,1,False
48,right,training,28,,1,1,1,False
48,right,training,29,,6,6,1,False
48,right,training,30,,2,2,1,False
48,right,training,31,,3,3,1,False
48,right,training,32,,0,0,1,False
48,right,training,33,,5,5,1,False
48,right,training,34,,4,4,1,False
48,right,training,35,,7,7,1,False
48,right,training,36,,3,3,1,False
48,right,training,37,,1,1,1,False
48,right,training,38,,2,2,1,False
48,right,training,39,,6,6,1,False
48,right,training,40,,2,2,1,False
48,right,training,41,,7,7,1,False
48,right,training,42,,0,0,1,False
48,right,training,43,,6,6,1,False
48,right,training,44,,4,4,1,False
48,right,training,45,,5,5,1,False
48,right,training,46,,1,1,1,False
48,right,training,47,,3,3,1,False
48,right,training,48,,0,0,1,False
48,right,training,49,,7,7,1,False
48,right,training,50,,4,4,1,False
48,right,training,51,,2,2,1,False
48,right,training,52,,3,3,1,False
48,right,training,53,,6,6,1,False
48,right,training,54,,5,5,1,False
48,right,training,55,,1,1,1,False
48,right,training,56,,3,3,1,False
48,right,training,57,,6,6,1,False
48,right,training,58,,2,2,1,False
48,right,training,59,,4,4,1,False
48,right,training,60,,1,1,1,False
48,right,training,61,,0,0,1,False
48,right,training,62,,5,5,1,False
48,right,training,63,,7,7,1,False
48,right,test,0,4,0,0,1,False
48,right,test,1,6,1,1,1,False
48,right,test,2,1,1,1,1,False
48,right,test,3,2,6,6,1,False
48,right,test,4,4,4,4,1,False
48,right,test,5,2,1,1,1,False
48,right,test,6,5,1,1,1,False
48,right,test,7,1,6,6,1,False
48,right,test,8,1,4,4,1,False
48,right,test,9,0,6,6,1,False
48,right,test,10,3,0,0,1,False
48,right,test,11,5,4,4,1,False
48,right,test,12,6,5,5,1,False
48,right,test,13,3,7,7,1,False
48,right,test,14,5,5,1,0,False
48,right,test,15,3,5,5,1,False
48,right,test,16,1,0,0,1,False
48,right,test,17,3,1,1,1,False
48,right,test,18,4,2,2,1,False
48,right,test,19,4,3,3,1,False
48,right,test,20,2,4,4,1,False
48,right,test,21,0,1,1,1,False
48,right,test,22,0,0,0,1,False
48,right,test,23,6,6,6,1,False
48,right,test,24,6,0,0,1,False
48,right,test,25,1,5,5,1,False
48,right,test,26,0,4,4,1,False
48,right,test,27,6,2,2,1,False
48,right,test,28,3,4,4,1,False
48,right,test,29,5,6,6,1,False
48,right,test,30,0,2,2,1,False
48,right,test,31,2,0,0,1,False
48,right,test,32,3,2,2,1,False
48,right,test,33,0,7,7,1,False
48,right,test,34,6,3,3,1,False
48,right,test,35,4,5,5,1,False
48,right,test,36,3,6,6,1,False
48,right,test,37,2,7,7,1,False
48,right,test,38,6,4,4,1,False
48,right,test,39,2,2,2,1,False
48,right,test,40,3,3,3,1,False
48,right,test,41,5,0,0,1,False
48,right,test,42,0,5,5,1,False
48,right,test,43,1,7,7,1,False
48,right,test,44,0,3,3,1,False
48,right,test,45,5,2,7,0,False
48,right,test,46,4,6,6,1,False
48,right,test,47,1,3,3,1,False
48,right,test,48,2,5,5,1,False
48,right,test,49,4,7,7,1,False
48,right,test,50,4,1,1,1,False
48,right,test,51,1,2,2,1,False
48,right,test,52,5,7,7,1,False
48,right,test,53,5,3,3,1,False
48,right,test,54,2,3,3,1,False
48,right,test,55,6,7,7,1,False
49,right,training,0,,2,7,0,False
49,right,training,1,,5,3,0,False
49,right,training,2,,7,6,0,False
49,right,training,3,,4,4,1,False
49,right,training,4,,6,1,0,False
49,right,training,5,,1,1,1,False
49,right,training,6,,0,0,1,False
49,right,training,7,,3,3,1,False
49,right,training,8,,7,7,1,False
49,right,training,9,,2,2,1,False
49,right,training,10,,6,6,1,False
49,right,training,11,,0,0,1,False
49,right,training,12,,1,1,1,False
49,right,training,13,,5,5,1,False
49,right,training,14,,4,4,1,False
49,right,training,15,,3,3,1,False
49,right,training,16,,1,1,1,False
49,right,training,17,,6,6,1,False
49,right,training,18,,4,4,1,False
49,right,training,19,,7,7,1,False
49,right,training,20,,5,5,1,False
49,right,training,21,,2,2,1,False
49,right,training,22,,0,0,1,False
49,right,training,23,,3,3,1,False
49,right,training,24,,0,0,1,False
49,right,training,25,,4,4,1,False
49,right,training,26,,3,3,1,False
49,right,training,27,,7,7,1,False
49,right,training,28,,5,5,1,False
49,right,training,29,,1,1,1,False
49,right,training,30,,6,6,1,False
49,right,training,31,,2,2,1,False
49,right,training,32,,4,4,1,False
49,right,training,33,,1,1,1,False
49,right,training,34,,6,6,1,False
49,right,training,35,,5,5,1,False
49,right,training,36,,0,0,1,False
49,right,training,37,,2,2,1,False
49,right,training,38,,7,7,1,False
49,right,training,39,,3,3,1,False
49,right,training,40,,7,7,1,False
49,right,training,41,,5,5,1,False
49,right,training,42,,6,6,1,False
49,right,training,43,,4,4,1,False
49,right,training,44,,3,3,1,False
49,right,training,45,,0,0,1,False
49,right,training,46,,2,2,1,False
49,right,training,47,,1,1,1,False
49,right,training,48,,3,3,1,False
49,right,training,49,,6,6,1,False
49,right,training,50,,1,1,1,False
49,right,training,51,,5,5,1,False
49,right,training,52,,0,0,1,False
49,right,training,53,,4,4,1,False
49,right,training,54,,7,7,1,False
49,right,training,55,,2,2,1,False
49,right,training,56,,4,4,1,False
49,right,training,57,,2,2,1,False
49,right,training,58,,1,1,1,False
49,right,training,59,,3,3,1,False
49,right,training,60,,7,7,1,False
49,right,training,61,,5,5,1,False
49,right,training,62,,6,6,1,False
49,right,training,63,,0,0,1,False
49,right,test,0,5,4,4,1,False
49,right,test,1,3,1,1,1,False
49,right,test,2,3,0,0,1,False
49,right,test,3,1,0,0,1,False
49,right,test,4,5,1,1,1,False
49,right,test,5,0,6,6,1,False
49,right,test,6,2,4,4,1,False
49,right,test,7,4,6,6,1,False
49,right,test,8,0,1,1,1,False
49,right,test,9,4,7,7,1,False
49,right,test,10,0,4,4,1,False
49,right,test,11,4,1,1,1,False
49,right,test,12,6,1,1,1,False
49,right,test,13,6,5,5,1,False
49,right,test,14,4,3,3,1,False
49,right,test,15,3,4,4,1,False
49,right,test,16,2,1,1,1,False
49,right,test,17,0,5,5,1,False
49,right,test,18,0,2,6,0,False
49,right,test,19,2,2,2,1,False
49,right,test,20,6,2,2,1,False
49,right,test,21,5,6,6,1,False
49,right,test,22,2,0,0,1,False
49,right,test,23,6,7,7,1,False
49,right,test,24,0,0,3,0,False
49,right,test,25,4,0,0,1,False
49,right,test,26,2,3,3,1,False
49,right,test,27,0,7,5,0,False
49,right,test,28,0,3,1,0,False
49,right,test,29,1,3,3,1,False
49,right,test,30,5,2,2,1,False
49,right,test,31,1,2,2,1,False
49,right,test,32,6,0,0,1,False
49,right,test,33,3,3,3,1,False
49,right,test,34,3,2,2,1,False
49,right,test,35,4,4,4,1,False
49,right,test,36,6,6,6,1,False
49,right,test,37,5,5,5,1,False
49,right,test,38,3,7,7,1,False
49,right,test,39,5,0,0,1,False
49,right,test,40,5,7,7,1,False
49,right,test,41,6,4,4,1,False
49,right,test,42,4,5,5,1,False
49,right,test,43,5,3,3,1,False
49,right,test,44,3,6,6,1,False
49,right,test,45,2,5,5,1,False
49,right,test,46,3,5,3,0,False
49,right,test,47,1,1,1,1,False
49,right,test,48,4,2,2,1,False
49,right,test,49,1,5,5,1,False
49,right,test,50,6,3,3,1,False
49,right,test,51,2,7,7,1,False
49,right,test,52,1,7,4,0,False
49,right,test,53,1,4,4,1,False
49,right,test,54,1,6,6,1,False
49,right,test,55,2,6,6,1,False
50,right,training,0,,6,0,0,False
50,right,training,1,,4,5,0,False
50,right,training,2,,3,3,1,False
50,right,training,3,,7,7,1,False
50,right,training,4,,2,0,0,False
50,right,training,5,,1,1,1,False
50,right,training,6,,0,6,0,False
50,right,training,7,,5,5,1,False
50,right,training,8,,3,3,1,False
50,right,training,9,,2,5,0,False
50,right,training,10,,0,0,1,False
50,right,training,11,,6,6,1,False
50,right,training,12,,7,7,1,False
50,right,training,13,,1,1,1,False
50,right,training,14,,5,5,1,False
50,right,training,15,,4,4,1,False
50,right,training,16,,7,7,1,False
50,right,training,17,,4,0,0,False
50,right,training,18,,1,1,1,False
50,right,training,19,,2,2,1,False
50,right,training,20,,0,0,1,False
50,right,training,21,,3,3,1,False
50,right,training,22,,6,6,1,False
50,right,training,23,,5,5,1,False
50,right,training,24,,0,0,1,False
50,right,training,25,,6,4,0,False
50,right,training,26,,5,5,1,False
50,right,training,27,,3,3,1,False
50,right,training,28,,1,1,1,False
50,right,training,29,,4,4,1,False
50,right,training,30,,2,2,1,False
50,right,training,31,,7,7,1,False
50,right,training,32,,3,3,1,False
50,right,training,33,,2,2,1,False
50,right,training,34,,6,6,1,False
50,right,training,35,,5,5,1,False
50,right,training,36,,4,0,0,False
50,right,training,37,,0,0,1,False
50,right,training,38,,7,7,1,False
50,right,training,39,,1,1,1,False
50,right,training,40,,1,1,1,False
50,right,training,41,,7,7,1,False
50,right,training,42,,0,0,1,False
50,right,training,43,,6,6,1,False
50,right,training,44,,4,4,1,False
50,right,training,45,,2,2,1,False
50,right,training,46,,3,3,1,False
50,right,training,47,,5,5,1,False
50,right,training,48,,6,6,1,False
50,right,training,49,,7,7,1,False
50,right,training,50,,5,5,1,False
50,right,training,51,,4,4,1,False
50,right,training,52,,2,2,1,False
50,right,training,53,,3,3,1,False
50,right,training,54,,1,1,1,False
50,right,training,55,,0,0,1,False
50,right,training,56,,1,1,1,False
50,right,training,57,,0,0,1,False
50,right,training,58,,5,5,1,False
50,right,training,59,,3,3,1,False
50,right,training,60,,6,6,1,False
50,right,training,61,,4,4,1,False
50,right,training,62,,2,2,1,False
50,right,training,63,,7,7,1,False
50,right,test,0,1,6,6,1,False
50,right,test,1,6,0,0,1,False
50,right,test,2,0,2,2,1,False
50,right,test,3,5,3,3,1,False
50,right,test,4,0,7,7,1,False
50,right,test,5,2,5,5,1,False
50,right,test,6,6,6,6,1,False
50,right,test,7,1,1,1,1,False
50,right,test,8,5,1,1,1,False
50,right,test,9,0,6,6,1,False
50,right,test,10,1,0,0,1,False
50,right,test,11,2,2,2,1,False
50,right,test,12,4,6,6,1,False
50,right,test,13,6,7,7,1,False
50,right,test,14,5,5,7,0,False
50,right,test,15,3,1,1,1,False
50,right,test,16,4,5,5,1,False
50,right,test,17,2,0,0,1,False
50,right,test,18,5,7,7,1,False
50,right,test,19,1,2,2,1,False
50,right,test,20,6,4,4,1,False
50,right,test,21,5,0,0,1,False
50,right,test,22,3,2,2,1,False
50,right,test,23,2,1,1,1,False
50,right,test,24,3,3,3,1,False
50,right,test,25,6,3,3,1,False
50,right,test,26,3,7,7,1,False
50,right,test,27,1,5,5,1,False
50,right,test,28,2,3,0,0,False
50,right,test,29,2,7,7,1,False
50,right,test,30,4,4,4,1,False
50,right,test,31,5,6,6,1,False
50,right,test,32,0,1,1,1,False
50,right,test,33,3,4,4,1,False
50,right,test,34,3,5,5,1,False
50,right,test,35,0,4,0,0,False
50,right,test,36,2,6,6,1,False
50,right,test,37,0,3,3,1,False
50,right,test,38,4,2,2,1,False
50,right,test,39,6,2,2,1,False
50,right,test,40,6,1,5,0,False
50,right,test,41,5,4,0,0,False
50,right,test,42,4,1,1,1,False
50,right,test,43,4,3,3,1,False
50,right,test,44,3,6,6,1,False
50,right,test,45,1,4,0,0,False
50,right,test,46,3,0,0,1,False
50,right,test,47,1,3,3,1,False
50,right,test,48,4,0,0,1,False
50,right,test,49,4,7,7,1,False
50,right,test,50,1,7,7,1,False
50,right,test,51,0,5,5,1,False
50,right,test,52,5,2,2,1,False
50,right,test,53,0,0,4,0,False
50,right,test,54,6,5,5,1,False
50,right,test,55,2,4,4,1,False
51,right,training,0,,2,7,0,False
51,right,training,1,,5,5,1,False
51,right,training,2,,6,6,1,False
51,right,training,3,,4,4,1,False
51,right,training,4,,1,2,0,False
51,right,training,5,,0,4,0,False
51,right,training,6,,3,7,0,False
51,right,training,7,,7,7,1,False
51,right,training,8,,2,2,1,False
51,right,training,9,,4,4,1,False
51,right,training,10,,5,5,1,False
51,right,training,11,,6,1,0,False
51,right,training,12,,0,3,0,False
51,right,training,13,,3,7,0,False
51,right,training,14,,1,1,1,False
51,right,training,15,,7,2,0,False
51,right,training,16,,7,2,0,False
51,right,training,17,,6,3,0,False
51,right,training,18,,1,1,1,False
51,right,training,19,,5,5,1,False
51,right,training,20,,3,3,1,False
51,right,training,21,,2,2,1,False
51,right,training,22,,0,4,0,False
51,right,training,23,,4,4,1,False
51,right,training,24,,1,1,1,False
51,right,training,25,,3,3,1,False
51,right,training,26,,4,2,0,False
51,right,training,27,,7,3,0,False
51,right,training,28,,5,5,1,False
51,right,training,29,,2,7,0,False
51,right,training,30,,6,3,0,False
51,right,training,31,,0,2,0,False
51,right,training,32,,4,4,1,False
51,right,training,33,,3,2,0,False
51,right,training,34,,7,0,0,False
51,right,training,35,,6,3,0,False
51,right,training,36,,1,1,1,False
51,right,training,37,,5,5,1,False
51,right,training,38,,2,0,0,False
51,right,training,39,,0,6,0,False
51,right,training,40,,1,1,1,False
51,right,training,41,,7,3,0,False
51,right,training,42,,5,5,1,False
51,right,training,43,,4,4,1,False
51,right,training,44,,0,0,1,False
51,right,training,45,,6,6,1,False
51,right,training,46,,3,3,1,False
51,right,training,47,,2,2,1,False
51,right,training,48,,6,6,1,False
51,right,training,49,,7,7,1,False
51,right,training,50,,0,0,1,False
51,right,training,51,,1,1,1,False
51,right,training,52,,5,5,1,False
51,right,training,53,,3,7,0,False
51,right,training,54,,2,7,0,False
51,right,training,55,,4,4,1,False
51,right,training,56,,2,2,1,False
51,right,training,57,,6,6,1,False
51,right,training,58,,7,7,1,False
51,right,training,59,,3,3,1,False
51,right,training,60,,0,0,1,False
51,right,training,61,,1,1,1,False
51,right,training,62,,5,5,1,False
51,right,training,63,,4,4,1,False
51,right,test,0,3,5,5,1,False
51,right,test,1,2,5,5,1,False
51,right,test,2,3,4,4,1,False
51,right,test,3,6,4,4,1,False
51,right,test,4,6,0,0,1,False
51,right,test,5,6,7,1,0,False
51,right,test,6,5,7,2,0,False
51,right,test,7,5,6,2,0,False
51,right,test,8,0,4,4,1,False
51,right,test,9,4,2,2,1,False
51,right,test,10,4,1,1,1,False
51,right,test,11,0,0,5,0,False
51,right,test,12,5,3,3,1,False
51,right,test,13,6,2,2,1,False
51,right,test,14,0,5,5,1,False
51,right,test,15,3,1,1,1,False
51,right,test,16,0,3,0,0,False
51,right,test,17,2,3,3,1,False
51,right,test,18,1,1,1,1,False
51,right,test,19,2,2,7,0,False
51,right,test,20,1,2,2,1,False
51,right,test,21,5,5,5,1,False
51,right,test,22,1,0,5,0,False
51,right,test,23,1,5,5,1,False
51,right,test,24,4,5,5,1,False
51,right,test,25,5,1,1,1,False
51,right,test,26,5,0,7,0,False
51,right,test,27,3,3,3,1,False
51,right,test,28,2,4,4,1,False
51,right,test,29,6,5,5,1,False
51,right,test,30,1,7,1,0,False
51,right,test,31,5,4,7,0,False
51,right,test,32,3,6,6,1,False
51,right,test,33,2,6,6,1,False
51,right,test,34,6,6,6,1,False
51,right,test,35,0,6,6,1,False
51,right,test,36,4,6,6,1,False
51,right,test,37,6,1,1,1,False
51,right,test,38,2,7,7,1,False
51,right,test,39,0,7,7,1,False
51,right,test,40,5,2,2,1,False
51,right,test,41,4,3,3,1,False
51,right,test,42,4,4,4,1,False
51,right,test,43,4,0,0,1,False
51,right,test,44,3,7,2,0,False
51,right,test,45,3,0,2,0,False
51,right,test,46,2,1,6,0,False
51,right,test,47,0,1,1,1,False
51,right,test,48,6,3,3,1,False
51,right,test,49,4,7,2,0,False
51,right,test,50,1,3,2,0,False
51,right,test,51,0,2,7,0,False
51,right,test,52,1,4,4,1,False
51,right,test,53,1,6,2,0,False
51,right,test,54,2,0,6,0,False
51,right,test,55,3,2,6,0,False
52,right,training,0,,5,5,1,False
52,right,training,1,,4,7,0,False
52,right,training,2,,7,4,0,False
52,right,training,3,,3,1,0,False
52,right,training,4,,2,2,1,False
52,right,training,5,,6,7,0,False
52,right,training,6,,1,1,1,False
52,right,training,7,,0,0,1,False
52,right,training,8,,7,4,0,False
52,right,training,9,,3,3,1,False
52,right,training,10,,5,5,1,False
52,right,training,11,,2,2,1,False
52,right,training,12,,1,1,1,False
52,right,training,13,,4,4,1,False
52,right,training,14,,0,0,1,False
52,right,training,15,,6,6,1,False
