subject,condition,trial_type,trial_num,target_item,selected_item,correct,landing_position,excluded
57,right,test,60,2,2,1,166,False
57,right,test,61,6,6,1,135,False
57,right,test,62,5,5,1,131,False
57,right,test,63,7,7,1,121,False
58,right,training,0,6,6,1,,False
58,right,training,1,7,3,0,,False
58,right,training,2,2,5,0,,False
58,right,training,3,1,1,1,,False
58,right,training,4,5,4,0,,False
58,right,training,5,4,4,1,,False
58,right,training,6,3,3,1,,False
58,right,training,7,0,1,0,,False
58,right,training,8,0,0,1,,False
58,right,training,9,1,2,0,,False
58,right,training,10,4,4,1,,False
58,right,training,11,3,3,1,,False
58,right,training,12,5,5,1,,False
58,right,training,13,7,7,1,,False
58,right,training,14,2,2,1,,False
58,right,training,15,6,6,1,,False
58,right,training,16,3,3,1,,False
58,right,training,17,1,1,1,,False
58,right,training,18,7,7,1,,False
58,right,training,19,0,0,1,,False
58,right,training,20,2,2,1,,False
58,right,training,21,4,4,1,,False
58,right,training,22,6,6,1,,False
58,right,training,23,5,5,1,,False
58,right,training,24,5,5,1,,False
58,right,training,25,1,1,1,,False
58,right,training,26,7,7,1,,False
58,right,training,27,6,6,1,,False
58,right,training,28,2,2,1,,False
58,right,training,29,3,3,1,,False
58,right,training,30,0,0,1,,False
58,right,training,31,4,4,1,,False
58,right,training,32,2,2,1,,False
58,right,training,33,4,4,1,,False
58,right,training,34,1,1,1,,False
58,right,training,35,6,6,1,,False
58,right,training,36,0,0,1,,False
58,right,training,37,5,5,1,,False
58,right,training,38,3,3,1,,False
58,right,training,39,7,7,1,,False
58,right,training,40,5,5,1,,False
58,right,training,41,0,0,1,,False
58,right,training,42,2,2,1,,False
58,right,training,43,7,7,1,,False
58,right,training,44,1,1,1,,False
58,right,training,45,4,4,1,,False
58,right,training,46,6,6,1,,False
58,right,training,47,3,3,1,,False
58,right,training,48,7,7,1,,False
58,right,training,49,1,1,1,,False
58,right,training,50,3,3,1,,False
58,right,training,51,4,4,1,,False
58,right,training,52,0,0,1,,False
58,right,training,53,6,6,1,,False
58,right,training,54,2,2,1,,False
58,right,training,55,5,5,1,,False
58,right,training,56,3,3,1,,False
58,right,training,57,6,6,1,,False
58,right,training,58,2,2,1,,False
58,right,training,59,0,0,1,,False
58,right,training,60,1,1,1,,False
58,right,training,61,4,4,1,,False
58,right,training,62,7,7,1,,False
58,right,training,63,5,5,1,,False
58,right,test,0,0,0,1,147,False
58,right,test,1,6,6,1,149,False
58,right,test,2,3,3,1,150,False
58,right,test,3,2,2,1,150,False
58,right,test,4,1,1,1,172,False
58,right,test,5,5,5,1,157,False
58,right,test,6,3,3,1,139,False
58,right,test,7,3,3,1,175,False
58,right,test,8,4,4,1,136,False
58,right,test,9,5,5,1,155,False
58,right,test,10,5,5,1,178,False
58,right,test,11,1,1,1,193,False
58,right,test,12,3,3,1,189,False
58,right,test,13,0,0,1,158,False
58,right,test,14,0,0,1,149,False
58,right,test,15,5,5,1,163,False
58,right,test,16,7,7,1,150,False
58,right,test,17,7,7,1,124,False
58,right,test,18,7,7,1,117,False
58,right,test,19,2,2,1,136,False
58,right,test,20,0,0,1,131,False
58,right,test,21,7,7,1,138,False
58,right,test,22,4,4,1,155,False
58,right,test,23,1,1,1,155,False
58,right,test,24,4,4,1,132,False
58,right,test,25,6,6,1,138,False
58,right,test,26,5,5,1,151,False
58,right,test,27,0,0,1,172,False
58,right,test,28,2,2,1,163,False
58,right,test,29,2,2,1,149,False
58,right,test,30,3,3,1,159,False
58,right,test,31,4,4,1,151,False
58,right,test,32,4,4,1,144,False
58,right,test,33,4,4,1,195,False
58,right,test,34,1,1,1,164,False
58,right,test,35,1,1,1,146,False
58,right,test,36,6,6,1,140,False
58,right,test,37,5,5,1,152,False
58,right,test,38,0,0,1,148,False
58,right,test,39,0,0,1,167,False
58,right,test,40,2,2,1,158,False
58,right,test,41,3,3,1,146,False
58,right,test,42,1,1,1,196,False
58,right,test,43,5,5,1,150,False
58,right,test,44,3,3,1,165,False
58,right,test,45,4,4,1,132,False
58,right,test,46,7,7,1,175,False
58,right,test,47,7,7,1,200,False
58,right,test,48,6,6,1,164,False
58,right,test,49,6,6,1,152,False
58,right,test,50,1,1,1,163,False
58,right,test,51,0,0,1,143,False
58,right,test,52,6,6,1,171,False
58,right,test,53,2,2,1,161,False
58,right,test,54,1,1,1,151,False
58,right,test,55,7,7,1,144,False
58,right,test,56,6,6,1,124,False
58,right,test,57,3,3,1,163,False
58,right,test,58,4,4,1,155,False
58,right,test,59,6,6,1,146,False
58,right,test,60,7,7,1,152,False
58,right,test,61,2,2,1,152,False
58,right,test,62,2,2,1,165,False
58,right,test,63,5,5,1,144,False
59,right,training,0,0,7,0,,False
59,right,training,1,3,3,1,,False
59,right,training,2,5,6,0,,False
59,right,training,3,6,6,1,,False
59,right,training,4,2,5,0,,False
59,right,training,5,4,4,1,,False
59,right,training,6,7,1,0,,False
59,right,training,7,1,6,0,,False
59,right,training,8,6,6,1,,False
59,right,training,9,5,0,0,,False
59,right,training,10,4,0,0,,False
59,right,training,11,3,4,0,,False
59,right,training,12,7,1,0,,False
59,right,training,13,2,7,0,,False
59,right,training,14,0,3,0,,False
59,right,training,15,1,2,0,,False
59,right,training,16,0,3,0,,False
59,right,training,17,1,5,0,,False
59,right,training,18,7,4,0,,False
59,right,training,19,2,3,0,,False
59,right,training,20,4,4,1,,False
59,right,training,21,3,0,0,,False
59,right,training,22,6,6,1,,False
59,right,training,23,5,7,0,,False
59,right,training,24,3,5,0,,False
59,right,training,25,2,2,1,,False
59,right,training,26,0,0,1,,False
59,right,training,27,6,6,1,,False
59,right,training,28,4,4,1,,False
59,right,training,29,1,1,1,,False
59,right,training,30,5,5,1,,False
59,right,training,31,7,7,1,,False
59,right,training,32,4,4,1,,False
59,right,training,33,6,6,1,,False
59,right,training,34,0,0,1,,False
59,right,training,35,1,1,1,,False
59,right,training,36,7,7,1,,False
59,right,training,37,5,5,1,,False
59,right,training,38,2,2,1,,False
59,right,training,39,3,3,1,,False
59,right,training,40,0,0,1,,False
59,right,training,41,5,5,1,,False
59,right,training,42,4,4,1,,False
59,right,training,43,7,7,1,,False
59,right,training,44,1,1,1,,False
59,right,training,45,6,6,1,,False
59,right,training,46,2,2,1,,False
59,right,training,47,3,3,1,,False
59,right,training,48,6,6,1,,False
59,right,training,49,2,2,1,,False
59,right,training,50,4,4,1,,False
59,right,training,51,3,3,1,,False
59,right,training,52,7,7,1,,False
59,right,training,53,0,0,1,,False
59,right,training,54,5,5,1,,False
59,right,training,55,1,1,1,,False
59,right,training,56,6,6,1,,False
59,right,training,57,5,5,1,,False
59,right,training,58,3,3,1,,False
59,right,training,59,2,2,1,,False
59,right,training,60,1,1,1,,False
59,right,training,61,7,7,1,,False
59,right,training,62,0,0,1,,False
59,right,training,63,4,4,1,,False
59,right,test,0,6,2,0,72,False
59,right,test,1,3,3,1,40,False
59,right,test,2,4,4,1,113,False
59,right,test,3,3,3,1,95,False
59,right,test,4,5,5,1,104,False
59,right,test,5,2,2,1,90,False
59,right,test,6,1,1,1,120,False
59,right,test,7,6,6,1,148,False
59,right,test,8,7,7,1,60,False
59,right,test,9,5,5,1,55,False
59,right,test,10,5,5,1,105,False
59,right,test,11,7,7,1,55,False
59,right,test,12,7,7,1,48,False
59,right,test,13,5,5,1,86,False
59,right,test,14,6,6,1,102,False
59,right,test,15,5,5,1,138,False
59,right,test,16,0,0,1,79,False
59,right,test,17,2,2,1,89,False
59,right,test,18,2,2,1,106,False
59,right,test,19,4,4,1,61,False
59,right,test,20,5,5,1,71,False
59,right,test,21,6,6,1,81,False
59,right,test,22,2,2,1,120,False
59,right,test,23,4,4,1,92,False
59,right,test,24,4,4,1,50,False
59,right,test,25,7,7,1,84,False
59,right,test,26,4,4,1,54,False
59,right,test,27,6,6,1,36,False
59,right,test,28,2,2,1,131,False
59,right,test,29,1,1,1,76,False
59,right,test,30,5,5,1,43,False
59,right,test,31,0,0,1,78,False
59,right,test,32,0,0,1,55,False
59,right,test,33,3,3,1,75,False
59,right,test,34,3,3,1,89,False
59,right,test,35,3,3,1,122,False
59,right,test,36,0,0,1,109,False
59,right,test,37,4,4,1,100,False
59,right,test,38,1,1,1,89,False
59,right,test,39,1,1,1,141,False
59,right,test,40,7,7,1,109,False
59,right,test,41,1,1,1,117,False
59,right,test,42,1,1,1,99,False
59,right,test,43,2,2,1,97,False
59,right,test,44,7,7,1,130,False
59,right,test,45,4,4,1,72,False
59,right,test,46,7,7,1,105,False
59,right,test,47,0,0,1,79,False
59,right,test,48,3,3,1,61,False
59,right,test,49,3,3,1,67,False
59,right,test,50,0,0,1,98,False
59,right,test,51,4,4,1,81,False
59,right,test,52,6,6,1,90,False
59,right,test,53,0,0,1,100,False
59,right,test,54,5,5,1,154,False
59,right,test,55,6,6,1,150,False
59,right,test,56,3,3,1,126,False
59,right,test,57,6,6,1,105,False
59,right,test,58,1,1,1,115,False
59,right,test,59,7,7,1,153,False
59,right,test,60,2,2,1,81,False
59,right,test,61,2,2,1,99,False
59,right,test,62,1,1,1,96,False
59,right,test,63,0,0,1,68,False
60,right,training,0,1,2,0,,False
60,right,training,1,6,6,1,,False
60,right,training,2,2,0,0,,False
60,right,training,3,7,7,1,,False
60,right,training,4,0,5,0,,False
60,right,training,5,5,4,0,,False
60,right,training,6,3,3,1,,False
60,right,training,7,4,4,1,,False
60,right,training,8,5,5,1,,False
60,right,training,9,3,1,0,,False
60,right,training,10,6,7,0,,False
60,right,training,11,4,2,0,,False
60,right,training,12,2,2,1,,False
60,right,training,13,7,6,0,,False
60,right,training,14,1,5,0,,False
60,right,training,15,0,0,1,,False
60,right,training,16,3,3,1,,False
60,right,training,17,6,6,1,,False
60,right,training,18,5,5,1,,False
60,right,training,19,1,4,0,,False
60,right,training,20,7,7,1,,False
60,right,training,21,0,2,0,,False
60,right,training,22,2,2,1,,False
60,right,training,23,4,4,1,,False
60,right,training,24,7,7,1,,False
60,right,training,25,0,1,0,,False
60,right,training,26,3,3,1,,False
60,right,training,27,6,6,1,,False
60,right,training,28,1,1,1,,False
60,right,training,29,2,2,1,,False
60,right,training,30,4,4,1,,False
60,right,training,31,5,5,1,,False
60,right,training,32,7,7,1,,False
60,right,training,33,5,4,0,,False
60,right,training,34,3,3,1,,False
60,right,training,35,4,4,1,,False
60,right,training,36,6,6,1,,False
60,right,training,37,2,2,1,,False
60,right,training,38,0,0,1,,False
60,right,training,39,1,1,1,,False
60,right,training,40,1,1,1,,False
60,right,training,41,6,6,1,,False
60,right,training,42,0,1,0,,False
60,right,training,43,5,5,1,,False
60,right,training,44,7,7,1,,False
60,right,training,45,3,3,1,,False
60,right,training,46,2,2,1,,False
60,right,training,47,4,4,1,,False
60,right,training,48,4,4,1,,False
60,right,training,49,7,7,1,,False
60,right,training,50,3,3,1,,False
60,right,training,51,5,5,1,,False
60,right,training,52,6,6,1,,False
60,right,training,53,1,1,1,,False
60,right,training,54,2,2,1,,False
60,right,training,55,0,0,1,,False
60,right,training,56,2,2,1,,False
60,right,training,57,4,4,1,,False
60,right,training,58,0,0,1,,False
60,right,training,59,3,3,1,,False
60,right,training,60,5,5,1,,False
60,right,training,61,1,1,1,,False
60,right,training,62,7,7,1,,False
60,right,training,63,6,6,1,,False
60,right,test,0,6,6,1,76,False
60,right,test,1,7,7,1,103,False
60,right,test,2,1,0,0,119,False
60,right,test,3,0,0,1,96,False
60,right,test,4,1,1,1,100,False
60,right,test,5,3,3,1,101,False
60,right,test,6,0,0,1,88,False
60,right,test,7,5,5,1,155,False
60,right,test,8,0,0,1,130,False
60,right,test,9,7,7,1,103,False
60,right,test,10,1,1,1,117,False
60,right,test,11,7,7,1,107,False
60,right,test,12,4,4,1,123,False
60,right,test,13,6,6,1,143,False
60,right,test,14,1,0,0,113,False
60,right,test,15,0,0,1,108,False
60,right,test,16,7,7,1,92,False
60,right,test,17,4,4,1,147,False
60,right,test,18,1,1,1,121,False
60,right,test,19,5,5,1,128,False
60,right,test,20,1,1,1,114,False
60,right,test,21,4,4,1,112,False
60,right,test,22,7,7,1,118,False
60,right,test,23,5,5,1,111,False
60,right,test,24,5,5,1,109,False
60,right,test,25,2,2,1,100,False
60,right,test,26,0,0,1,98,False
60,right,test,27,2,2,1,,False
60,right,test,28,6,6,1,107,False
60,right,test,29,3,3,1,105,False
60,right,test,30,3,3,1,112,False
60,right,test,31,2,2,1,144,False
60,right,test,32,2,2,1,106,False
60,right,test,33,4,4,1,92,False
60,right,test,34,0,0,1,110,False
60,right,test,35,3,3,1,91,False
60,right,test,36,4,4,1,89,False
60,right,test,37,6,6,1,106,False
60,right,test,38,3,3,1,105,False
60,right,test,39,0,0,1,122,False
60,right,test,40,2,2,1,101,False
60,right,test,41,6,6,1,70,False
60,right,test,42,7,7,1,69,False
60,right,test,43,2,2,1,102,False
60,right,test,44,5,1,0,103,False
60,right,test,45,4,4,1,86,False
60,right,test,46,7,7,1,117,False
60,right,test,47,3,3,1,116,False
60,right,test,48,3,3,1,125,False
60,right,test,49,3,3,1,118,False
60,right,test,50,1,1,1,111,False
60,right,test,51,2,2,1,85,False
60,right,test,52,4,4,1,73,False
60,right,test,53,5,5,1,98,False
60,right,test,54,6,6,1,71,False
60,right,test,55,5,5,1,102,False
60,right,test,56,6,6,1,122,False
60,right,test,57,6,6,1,101,False
60,right,test,58,7,7,1,129,False
60,right,test,59,1,1,1,92,False
60,right,test,60,0,1,0,90,False
60,right,test,61,4,4,1,105,False
60,right,test,62,2,2,1,105,False
60,right,test,63,5,5,1,97,False
61,right,training,0,2,1,0,,False
61,right,training,1,4,5,0,,False
61,right,training,2,6,6,1,,False
61,right,training,3,5,1,0,,False
61,right,training,4,0,0,1,,False
61,right,training,5,1,1,1,,False
61,right,training,6,3,3,1,,False
61,right,training,7,7,7,1,,False
61,right,training,8,7,7,1,,False
61,right,training,9,1,1,1,,False
61,right,training,10,4,4,1,,False
61,right,training,11,5,5,1,,False
61,right,training,12,6,6,1,,False
61,right,training,13,0,0,1,,False
61,right,training,14,3,2,0,,False
61,right,training,15,2,3,0,,False
61,right,training,16,3,2,0,,False
61,right,training,17,1,1,1,,False
61,right,training,18,5,5,1,,False
61,right,training,19,7,7,1,,False
61,right,training,20,4,4,1,,False
61,right,training,21,2,3,0,,False
61,right,training,22,0,0,1,,False
61,right,training,23,6,6,1,,False
61,right,training,24,6,6,1,,False
61,right,training,25,3,2,0,,False
61,right,training,26,7,7,1,,False
61,right,training,27,1,1,1,,False
61,right,training,28,5,0,0,,False
61,right,training,29,2,2,1,,False
61,right,training,30,4,4,1,,False
61,right,training,31,0,0,1,,False
61,right,training,32,2,2,1,,False
61,right,training,33,6,6,1,,False
61,right,training,34,3,3,1,,False
61,right,training,35,4,4,1,,False
61,right,training,36,7,7,1,,False
61,right,training,37,5,5,1,,False
61,right,training,38,0,0,1,,False
61,right,training,39,1,1,1,,False
61,right,training,40,2,2,1,,False
61,right,training,41,0,0,1,,False
61,right,training,42,3,3,1,,False
61,right,training,43,1,1,1,,False
61,right,training,44,7,7,1,,False
61,right,training,45,6,6,1,,False
61,right,training,46,5,1,0,,False
61,right,training,47,4,4,1,,False
61,right,training,48,3,3,1,,False
61,right,training,49,0,0,1,,False
61,right,training,50,6,6,1,,False
61,right,training,51,4,4,1,,False
61,right,training,52,5,5,1,,False
61,right,training,53,7,7,1,,False
61,right,training,54,2,2,1,,False
61,right,training,55,1,5,0,,False
61,right,training,56,4,4,1,,False
61,right,training,57,0,0,1,,False
61,right,training,58,7,7,1,,False
61,right,training,59,3,3,1,,False
61,right,training,60,1,1,1,,False
61,right,training,61,6,6,1,,False
61,right,training,62,2,2,1,,False
61,right,training,63,5,5,1,,False
61,right,test,0,1,1,1,87,False
61,right,test,1,3,3,1,93,False
61,right,test,2,4,4,1,108,False
61,right,test,3,6,6,1,100,False
61,right,test,4,1,1,1,111,False
61,right,test,5,7,7,1,66,False
61,right,test,6,1,1,1,86,False
61,right,test,7,2,2,1,122,False
61,right,test,8,2,2,1,28,False
61,right,test,9,3,3,1,59,False
61,right,test,10,5,5,1,68,False
61,right,test,11,0,0,1,129,False
61,right,test,12,6,6,1,59,False
61,right,test,13,4,4,1,,False
61,right,test,14,0,0,1,134,False
61,right,test,15,7,7,1,139,False
61,right,test,16,4,4,1,92,False
61,right,test,17,7,7,1,186,False
61,right,test,18,5,5,1,114,False
61,right,test,19,2,2,1,,False
61,right,test,20,0,0,1,120,False
61,right,test,21,1,1,1,83,False
61,right,test,22,6,6,1,215,False
61,right,test,23,4,4,1,199,False
61,right,test,24,7,7,1,78,False
61,right,test,25,2,2,1,129,False
61,right,test,26,1,1,1,75,False
61,right,test,27,3,3,1,114,False
61,right,test,28,1,1,1,93,False
61,right,test,29,2,2,1,115,False
61,right,test,30,4,4,1,93,False
61,right,test,31,0,0,1,202,False
61,right,test,32,3,3,1,55,False
61,right,test,33,6,6,1,90,False
61,right,test,34,3,3,1,107,False
61,right,test,35,0,0,1,100,False
61,right,test,36,2,2,1,95,False
61,right,test,37,6,6,1,114,False
61,right,test,38,5,5,1,100,False
61,right,test,39,6,6,1,109,False
61,right,test,40,7,7,1,167,False
61,right,test,41,6,6,1,133,False
61,right,test,42,5,5,1,96,False
61,right,test,43,4,4,1,121,False
61,right,test,44,2,2,1,219,False
61,right,test,45,5,5,1,78,False
61,right,test,46,3,3,1,119,False
61,right,test,47,7,7,1,203,False
61,right,test,48,1,1,1,104,False
61,right,test,49,4,4,1,106,False
61,right,test,50,3,3,1,121,False
61,right,test,51,6,7,0,120,False
61,right,test,52,3,3,1,105,False
61,right,test,53,1,1,1,120,False
61,right,test,54,4,4,1,114,False
61,right,test,55,2,2,1,82,False
61,right,test,56,5,5,1,89,False
61,right,test,57,7,7,1,122,False
61,right,test,58,7,7,1,81,False
61,right,test,59,0,0,1,84,False
61,right,test,60,5,5,1,96,False
61,right,test,61,5,5,1,81,False
61,right,test,62,0,0,1,111,False
61,right,test,63,0,0,1,109,False
62,right,training,0,4,1,0,,False
62,right,training,1,3,5,0,,False
62,right,training,2,5,0,0,,False
62,right,training,3,1,5,0,,False
62,right,training,4,2,2,1,,False
62,right,training,5,0,5,0,,False
62,right,training,6,6,4,0,,False
62,right,training,7,7,1,0,,False
62,right,training,8,7,7,1,,False
62,right,training,9,4,2,0,,False
62,right,training,10,2,5,0,,False
62,right,training,11,5,1,0,,False
62,right,training,12,1,3,0,,False
62,right,training,13,6,3,0,,False
62,right,training,14,0,0,1,,False
62,right,training,15,3,6,0,,False
62,right,training,16,0,2,0,,False
62,right,training,17,5,0,0,,False
62,right,training,18,1,1,1,,False
62,right,training,19,6,5,0,,False
62,right,training,20,2,3,0,,False
62,right,training,21,4,3,0,,False
62,right,training,22,7,7,1,,False
62,right,training,23,3,6,0,,False
62,right,training,24,1,1,1,,False
62,right,training,25,6,3,0,,False
62,right,training,26,4,4,1,,False
62,right,training,27,0,0,1,,False
62,right,training,28,2,2,1,,False
62,right,training,29,7,6,0,,False
62,right,training,30,3,3,1,,False
62,right,training,31,5,5,1,,False
62,right,training,32,2,2,1,,False
62,right,training,33,4,4,1,,False
62,right,training,34,5,5,1,,False
62,right,training,35,6,6,1,,False
62,right,training,36,0,0,1,,False
62,right,training,37,7,6,0,,False
62,right,training,38,3,3,1,,False
62,right,training,39,1,1,1,,False
62,right,training,40,1,1,1,,False
62,right,training,41,4,4,1,,False
62,right,training,42,0,0,1,,False
62,right,training,43,7,7,1,,False
62,right,training,44,5,5,1,,False
62,right,training,45,6,7,0,,False
62,right,training,46,2,2,1,,False
62,right,training,47,3,3,1,,False
62,right,training,48,0,0,1,,False
62,right,training,49,3,3,1,,False
62,right,training,50,1,1,1,,False
62,right,training,51,5,5,1,,False
62,right,training,52,2,2,1,,False
62,right,training,53,7,7,1,,False
62,right,training,54,6,6,1,,False
62,right,training,55,4,4,1,,False
62,right,training,56,0,0,1,,False
62,right,training,57,4,4,1,,False
62,right,training,58,2,2,1,,False
62,right,training,59,3,3,1,,False
62,right,training,60,5,5,1,,False
62,right,training,61,1,1,1,,False
62,right,training,62,7,7,1,,False
62,right,training,63,6,6,1,,False
62,right,test,0,4,4,1,114,False
62,right,test,1,6,7,0,114,False
62,right,test,2,3,3,1,105,False
62,right,test,3,4,4,1,105,False
62,right,test,4,4,4,1,104,False
62,right,test,5,2,2,1,138,False
62,right,test,6,7,6,0,113,False
62,right,test,7,6,7,0,107,False
62,right,test,8,0,0,1,103,False
62,right,test,9,4,4,1,109,False
62,right,test,10,0,0,1,86,False
62,right,test,11,4,4,1,91,False
62,right,test,12,2,2,1,153,False
62,right,test,13,0,0,1,76,False
62,right,test,14,6,6,1,119,False
62,right,test,15,0,0,1,98,False
62,right,test,16,4,4,1,124,False
62,right,test,17,5,5,1,92,False
62,right,test,18,4,4,1,120,False
62,right,test,19,2,2,1,135,False
62,right,test,20,1,1,1,145,False
62,right,test,21,3,3,1,128,False
62,right,test,22,7,7,1,138,False
62,right,test,23,0,0,1,133,False
62,right,test,24,6,6,1,126,False
62,right,test,25,7,7,1,112,False
62,right,test,26,6,6,1,,False
62,right,test,27,7,7,1,103,False
62,right,test,28,0,0,1,91,False
62,right,test,29,6,7,0,84,False
62,right,test,30,3,3,1,163,False
62,right,test,31,7,7,1,200,False
62,right,test,32,1,1,1,,False
62,right,test,33,1,1,1,108,False
62,right,test,34,1,1,1,,False
62,right,test,35,1,1,1,120,False
62,right,test,36,0,0,1,116,False
62,right,test,37,6,6,1,100,False
62,right,test,38,0,0,1,131,False
62,right,test,39,5,5,1,112,False
62,right,test,40,5,5,1,108,False
62,right,test,41,6,6,1,130,False
62,right,test,42,5,5,1,100,False
62,right,test,43,5,5,1,83,False
62,right,test,44,4,4,1,127,False
62,right,test,45,7,7,1,62,False
62,right,test,46,1,1,1,178,False
62,right,test,47,1,1,1,78,False
62,right,test,48,1,1,1,35,False
62,right,test,49,7,7,1,,False
62,right,test,50,7,7,1,,False
62,right,test,51,2,2,1,58,False
62,right,test,52,3,0,0,184,False
62,right,test,53,5,5,1,152,False
62,right,test,54,2,2,1,110,False
62,right,test,55,3,3,1,,False
62,right,test,56,3,3,1,130,False
62,right,test,57,2,2,1,129,False
62,right,test,58,2,2,1,,False
63,right,training,0,2,6,0,,False
63,right,training,1,0,0,1,,False
63,right,training,2,3,3,1,,False
63,right,training,3,1,1,1,,False
63,right,training,4,6,4,0,,False
63,right,training,5,5,5,1,,False
63,right,training,6,7,6,0,,False
63,right,training,7,4,5,0,,False
63,right,training,8,7,3,0,,False
63,right,training,9,6,6,1,,False
63,right,training,10,3,3,1,,False
63,right,training,11,4,0,0,,False
63,right,training,12,0,2,0,,False
63,right,training,13,1,1,1,,False
63,right,training,14,2,2,1,,False
63,right,training,15,5,5,1,,False
63,right,training,16,3,3,1,,False
63,right,training,17,7,7,1,,False
63,right,training,18,4,4,1,,False
63,right,training,19,1,1,1,,False
63,right,training,20,5,5,1,,False
63,right,training,21,0,0,1,,False
63,right,training,22,2,2,1,,False
63,right,training,23,6,6,1,,False
63,right,training,24,5,5,1,,False
63,right,training,25,4,4,1,,False
63,right,training,26,3,3,1,,False
63,right,training,27,2,2,1,,False
63,right,training,28,6,6,1,,False
63,right,training,29,1,1,1,,False
63,right,training,30,0,0,1,,False
63,right,training,31,7,7,1,,False
63,right,training,32,3,3,1,,False
63,right,training,33,1,1,1,,False
63,right,training,34,7,7,1,,False
63,right,training,35,0,0,1,,False
63,right,training,36,5,5,1,,False
63,right,training,37,2,2,1,,False
63,right,training,38,4,4,1,,False
63,right,training,39,6,2,0,,False
63,right,training,40,3,3,1,,False
63,right,training,41,2,2,1,,False
63,right,training,42,1,1,1,,False
63,right,training,43,7,7,1,,False
63,right,training,44,6,6,1,,False
63,right,training,45,0,0,1,,False
63,right,training,46,5,5,1,,False
63,right,training,47,4,4,1,,False
63,right,training,48,2,2,1,,False
63,right,training,49,0,0,1,,False
63,right,training,50,4,4,1,,False
63,right,training,51,5,5,1,,False
63,right,training,52,1,1,1,,False
63,right,training,53,6,6,1,,False
63,right,training,54,7,7,1,,False
63,right,training,55,3,3,1,,False
63,right,training,56,3,3,1,,False
63,right,training,57,7,7,1,,False
63,right,training,58,6,6,1,,False
63,right,training,59,2,2,1,,False
63,right,training,60,4,4,1,,False
63,right,training,61,5,5,1,,False
63,right,training,62,1,1,1,,False
63,right,training,63,0,1,0,,False
63,right,test,0,7,7,1,116,False
63,right,test,1,0,0,1,115,False
63,right,test,2,3,3,1,125,False
63,right,test,3,3,3,1,110,False
63,right,test,4,0,0,1,103,False
63,right,test,5,2,2,1,109,False
63,right,test,6,1,1,1,116,False
63,right,test,7,5,5,1,128,False
63,right,test,8,6,6,1,141,False
63,right,test,9,3,3,1,119,False
63,right,test,10,4,4,1,103,False
63,right,test,11,1,1,1,104,False
63,right,test,12,7,7,1,144,False
63,right,test,13,4,4,1,124,False
63,right,test,14,1,1,1,131,False
63,right,test,15,2,2,1,120,False
63,right,test,16,7,7,1,144,False
63,right,test,17,5,5,1,136,False
63,right,test,18,6,6,1,112,False
63,right,test,19,2,2,1,116,False
63,right,test,20,4,4,1,133,False
63,right,test,21,4,4,1,124,False
63,right,test,22,7,7,1,138,False
63,right,test,23,5,5,1,123,False
63,right,test,24,3,3,1,117,False
63,right,test,25,7,7,1,131,False
63,right,test,26,6,6,1,134,False
63,right,test,27,2,2,1,160,False
63,right,test,28,3,3,1,127,False
63,right,test,29,4,4,1,122,False
63,right,test,30,1,1,1,152,False
63,right,test,31,6,6,1,163,False
63,right,test,32,5,5,1,150,False
63,right,test,33,7,7,1,117,False
63,right,test,34,0,0,1,151,False
63,right,test,35,6,6,1,155,False
63,right,test,36,2,2,1,137,False
63,right,test,37,6,6,1,133,False
63,right,test,38,0,0,1,121,False
63,right,test,39,2,2,1,144,False
63,right,test,40,4,4,1,153,False
63,right,test,41,6,6,1,124,False
63,right,test,42,1,1,1,130,False
63,right,test,43,3,3,1,122,False
63,right,test,44,4,4,1,123,False
63,right,test,45,3,3,1,118,False
63,right,test,46,5,5,1,113,False
63,right,test,47,2,2,1,125,False
63,right,test,48,0,0,1,177,False
63,right,test,49,1,1,1,150,False
63,right,test,50,7,3,0,130,False
63,right,test,51,5,5,1,122,False
63,right,test,52,0,0,1,141,False
63,right,test,53,1,1,1,181,False
63,right,test,54,3,3,1,136,False
63,right,test,55,6,6,1,161,False
63,right,test,56,0,0,1,148,False
63,right,test,57,4,4,1,140,False
63,right,test,58,5,5,1,136,False
63,right,test,59,7,7,1,115,False
63,right,test,60,2,2,1,122,False
63,right,test,61,1,1,1,118,False
63,right,test,62,5,5,1,148,False
63,right,test,63,0,0,1,115,False
64,right,training,0,0,3,0,,False
64,right,training,1,6,6,1,,False
64,right,training,2,5,5,1,,False
64,right,training,3,7,4,0,,False
64,right,training,4,4,4,1,,False
64,right,training,5,3,3,1,,False
64,right,training,6,1,1,1,,False
64,right,training,7,2,2,1,,False
64,right,training,8,1,1,1,,False
64,right,training,9,7,4,0,,False
64,right,training,10,5,5,1,,False
64,right,training,11,0,0,1,,False
64,right,training,12,6,6,1,,False
64,right,training,13,2,2,1,,False
64,right,training,14,3,4,0,,False
64,right,training,15,4,4,1,,False
64,right,training,16,5,5,1,,False
64,right,training,17,2,3,0,,False
64,right,training,18,6,6,1,,False
64,right,training,19,7,7,1,,False
64,right,training,20,3,3,1,,False
64,right,training,21,1,1,1,,False
64,right,training,22,0,0,1,,False
64,right,training,23,4,4,1,,False
64,right,training,24,7,7,1,,False
64,right,training,25,6,6,1,,False
64,right,training,26,3,3,1,,False
64,right,training,27,4,4,1,,False
64,right,training,28,0,0,1,,False
64,right,training,29,2,5,0,,False
64,right,training,30,1,1,1,,False
64,right,training,31,5,5,1,,False
