subject,condition,trial_type,trial_num,target_item,selected_item,correct,landing_position,excluded
27,left,training,15,5,5,1,,False
27,left,training,16,5,5,1,,False
27,left,training,17,2,2,1,,False
27,left,training,18,0,0,1,,False
27,left,training,19,7,7,1,,False
27,left,training,20,3,3,1,,False
27,left,training,21,6,6,1,,False
27,left,training,22,4,4,1,,False
27,left,training,23,1,1,1,,False
27,left,training,24,5,5,1,,False
27,left,training,25,7,7,1,,False
27,left,training,26,1,1,1,,False
27,left,training,27,3,3,1,,False
27,left,training,28,6,6,1,,False
27,left,training,29,2,2,1,,False
27,left,training,30,0,0,1,,False
27,left,training,31,4,4,1,,False
27,left,training,32,3,3,1,,False
27,left,training,33,4,4,1,,False
27,left,training,34,7,7,1,,False
27,left,training,35,1,1,1,,False
27,left,training,36,6,6,1,,False
27,left,training,37,5,5,1,,False
27,left,training,38,0,0,1,,False
27,left,training,39,2,2,1,,False
27,left,training,40,2,2,1,,False
27,left,training,41,4,4,1,,False
27,left,training,42,7,7,1,,False
27,left,training,43,5,5,1,,False
27,left,training,44,6,6,1,,False
27,left,training,45,3,3,1,,False
27,left,training,46,0,0,1,,False
27,left,training,47,1,1,1,,False
27,left,training,48,0,0,1,,False
27,left,training,49,4,4,1,,False
27,left,training,50,1,1,1,,False
27,left,training,51,7,7,1,,False
27,left,training,52,3,3,1,,False
27,left,training,53,5,5,1,,False
27,left,training,54,6,6,1,,False
27,left,training,55,2,2,1,,False
27,left,training,56,4,4,1,,False
27,left,training,57,2,2,1,,False
27,left,training,58,1,1,1,,False
27,left,training,59,0,0,1,,False
27,left,training,60,7,7,1,,False
27,left,training,61,5,5,1,,False
27,left,training,62,3,3,1,,False
27,left,training,63,6,6,1,,False
27,left,test,0,3,3,1,,False
27,left,test,1,6,6,1,,False
27,left,test,2,5,5,1,82,False
27,left,test,3,4,4,1,90,False
27,left,test,4,0,0,1,79,False
27,left,test,5,7,7,1,63,False
27,left,test,6,2,2,1,58,False
27,left,test,7,1,1,1,45,False
27,left,test,8,6,6,1,90,False
27,left,test,9,4,4,1,80,False
27,left,test,10,2,2,1,94,False
27,left,test,11,3,3,1,92,False
27,left,test,12,5,5,1,107,False
27,left,test,13,1,1,1,119,False
27,left,test,14,0,0,1,67,False
27,left,test,15,7,7,1,102,False
27,left,test,16,0,0,1,95,False
27,left,test,17,2,2,1,105,False
27,left,test,18,3,3,1,176,False
27,left,test,19,6,6,1,88,False
27,left,test,20,1,1,1,70,False
27,left,test,21,4,4,1,87,False
27,left,test,22,5,5,1,89,False
27,left,test,23,7,7,1,,False
27,left,test,24,3,3,1,,False
27,left,test,25,6,6,1,98,False
27,left,test,26,1,1,1,,False
27,left,test,27,2,2,1,186,False
27,left,test,28,7,7,1,,False
27,left,test,29,5,5,1,124,False
27,left,test,30,4,4,1,,False
27,left,test,31,0,0,1,79,False
27,left,test,32,1,1,1,,False
27,left,test,33,2,2,1,106,False
27,left,test,34,5,5,1,109,False
27,left,test,35,6,6,1,147,False
27,left,test,36,0,0,1,61,False
27,left,test,37,4,4,1,114,False
27,left,test,38,3,3,1,,False
27,left,test,39,7,7,1,78,False
27,left,test,40,1,1,1,96,False
27,left,test,41,0,0,1,62,False
27,left,test,42,4,4,1,118,False
27,left,test,43,2,2,1,131,False
27,left,test,44,7,7,1,115,False
27,left,test,45,6,6,1,58,False
27,left,test,46,3,3,1,104,False
27,left,test,47,5,5,1,116,False
27,left,test,48,4,4,1,78,False
27,left,test,49,5,5,1,114,False
27,left,test,50,0,0,1,163,False
27,left,test,51,1,1,1,74,False
27,left,test,52,2,2,1,102,False
27,left,test,53,3,3,1,75,False
27,left,test,54,6,6,1,87,False
27,left,test,55,7,7,1,76,False
27,left,test,56,5,5,1,68,False
27,left,test,57,7,7,1,110,False
27,left,test,58,4,4,1,116,False
27,left,test,59,0,0,1,104,False
27,left,test,60,3,3,1,63,False
27,left,test,61,2,2,1,86,False
27,left,test,62,1,1,1,77,False
27,left,test,63,6,6,1,76,False
28,right,training,0,7,3,0,,False
28,right,training,1,4,2,0,,False
28,right,training,2,5,0,0,,False
28,right,training,3,2,2,1,,False
28,right,training,4,6,6,1,,False
28,right,training,5,1,1,1,,False
28,right,training,6,0,0,1,,False
28,right,training,7,3,3,1,,False
28,right,training,8,2,2,1,,False
28,right,training,9,5,4,0,,False
28,right,training,10,3,3,1,,False
28,right,training,11,6,6,1,,False
28,right,training,12,0,0,1,,False
28,right,training,13,7,7,1,,False
28,right,training,14,1,1,1,,False
28,right,training,15,4,4,1,,False
28,right,training,16,6,6,1,,False
28,right,training,17,5,5,1,,False
28,right,training,18,3,3,1,,False
28,right,training,19,1,5,0,,False
28,right,training,20,4,4,1,,False
28,right,training,21,7,7,1,,False
28,right,training,22,2,2,1,,False
28,right,training,23,0,0,1,,False
28,right,training,24,4,4,1,,False
28,right,training,25,7,7,1,,False
28,right,training,26,1,1,1,,False
28,right,training,27,0,0,1,,False
28,right,training,28,2,2,1,,False
28,right,training,29,3,3,1,,False
28,right,training,30,6,7,0,,False
28,right,training,31,5,5,1,,False
28,right,training,32,7,7,1,,False
28,right,training,33,6,6,1,,False
28,right,training,34,0,0,1,,False
28,right,training,35,3,3,1,,False
28,right,training,36,5,5,1,,False
28,right,training,37,2,2,1,,False
28,right,training,38,1,5,0,,False
28,right,training,39,4,4,1,,False
28,right,training,40,2,2,1,,False
28,right,training,41,4,4,1,,False
28,right,training,42,3,3,1,,False
28,right,training,43,6,7,0,,False
28,right,training,44,0,0,1,,False
28,right,training,45,1,1,1,,False
28,right,training,46,5,5,1,,False
28,right,training,47,7,7,1,,False
28,right,training,48,3,3,1,,False
28,right,training,49,2,2,1,,False
28,right,training,50,5,5,1,,False
28,right,training,51,1,1,1,,False
28,right,training,52,4,3,0,,False
28,right,training,53,0,0,1,,False
28,right,training,54,7,7,1,,False
28,right,training,55,6,6,1,,False
28,right,training,56,0,0,1,,False
28,right,training,57,7,7,1,,False
28,right,training,58,5,5,1,,False
28,right,training,59,1,1,1,,False
28,right,training,60,3,3,1,,False
28,right,training,61,6,6,1,,False
28,right,training,62,2,2,1,,False
28,right,training,63,4,4,1,,False
28,right,test,0,6,7,0,163,False
28,right,test,1,3,3,1,137,False
28,right,test,2,2,2,1,152,False
28,right,test,3,5,5,1,167,False
28,right,test,4,1,1,1,141,False
28,right,test,5,4,4,1,147,False
28,right,test,6,7,7,1,146,False
28,right,test,7,0,0,1,158,False
28,right,test,8,0,0,1,132,False
28,right,test,9,4,4,1,146,False
28,right,test,10,5,5,1,140,False
28,right,test,11,6,6,1,164,False
28,right,test,12,3,3,1,84,False
28,right,test,13,7,7,1,94,False
28,right,test,14,2,2,1,,False
28,right,test,15,1,1,1,161,False
28,right,test,16,0,0,1,149,False
28,right,test,17,7,7,1,161,False
28,right,test,18,1,1,1,118,False
28,right,test,19,5,5,1,139,False
28,right,test,20,6,6,1,126,False
28,right,test,21,3,3,1,144,False
28,right,test,22,4,4,1,160,False
28,right,test,23,2,2,1,149,False
28,right,test,24,1,1,1,154,False
28,right,test,25,4,4,1,120,False
28,right,test,26,2,2,1,132,False
28,right,test,27,0,0,1,162,False
28,right,test,28,7,7,1,138,False
28,right,test,29,5,5,1,136,False
28,right,test,30,3,3,1,156,False
28,right,test,31,6,6,1,161,False
28,right,test,32,0,0,1,157,False
28,right,test,33,1,1,1,147,False
28,right,test,34,7,7,1,166,False
28,right,test,35,5,5,1,122,False
28,right,test,36,4,4,1,158,False
28,right,test,37,3,3,1,138,False
28,right,test,38,2,2,1,169,False
28,right,test,39,6,6,1,202,False
28,right,test,40,2,2,1,137,False
28,right,test,41,1,1,1,151,False
28,right,test,42,3,3,1,175,False
28,right,test,43,7,7,1,199,False
28,right,test,44,6,6,1,139,False
28,right,test,45,5,5,1,162,False
28,right,test,46,0,0,1,130,False
28,right,test,47,4,4,1,164,False
28,right,test,48,3,3,1,136,False
28,right,test,49,1,1,1,133,False
28,right,test,50,6,6,1,148,False
28,right,test,51,5,5,1,71,False
28,right,test,52,2,2,1,163,False
28,right,test,53,0,0,1,175,False
28,right,test,54,7,7,1,169,False
28,right,test,55,4,4,1,143,False
28,right,test,56,5,5,1,110,False
28,right,test,57,6,6,1,142,False
28,right,test,58,7,7,1,162,False
28,right,test,59,1,1,1,141,False
28,right,test,60,2,2,1,162,False
28,right,test,61,3,3,1,133,False
28,right,test,62,4,4,1,186,False
28,right,test,63,0,0,1,128,False
29,right,training,0,3,7,0,,False
29,right,training,1,2,3,0,,False
29,right,training,2,5,5,1,,False
29,right,training,3,6,6,1,,False
29,right,training,4,7,6,0,,False
29,right,training,5,0,0,1,,False
29,right,training,6,4,4,1,,False
29,right,training,7,1,1,1,,False
29,right,training,8,2,2,1,,False
29,right,training,9,7,6,0,,False
29,right,training,10,1,1,1,,False
29,right,training,11,0,0,1,,False
29,right,training,12,4,4,1,,False
29,right,training,13,3,6,0,,False
29,right,training,14,6,7,0,,False
29,right,training,15,5,5,1,,False
29,right,training,16,1,1,1,,False
29,right,training,17,7,7,1,,False
29,right,training,18,2,2,1,,False
29,right,training,19,6,6,1,,False
29,right,training,20,0,0,1,,False
29,right,training,21,4,4,1,,False
29,right,training,22,3,3,1,,False
29,right,training,23,5,5,1,,False
29,right,training,24,5,5,1,,False
29,right,training,25,0,0,1,,False
29,right,training,26,7,7,1,,False
29,right,training,27,2,2,1,,False
29,right,training,28,4,4,1,,False
29,right,training,29,6,6,1,,False
29,right,training,30,1,1,1,,False
29,right,training,31,3,3,1,,False
29,right,training,32,4,4,1,,False
29,right,training,33,2,2,1,,False
29,right,training,34,6,6,1,,False
29,right,training,35,0,0,1,,False
29,right,training,36,3,3,1,,False
29,right,training,37,5,5,1,,False
29,right,training,38,1,1,1,,False
29,right,training,39,7,7,1,,False
29,right,training,40,5,5,1,,False
29,right,training,41,6,6,1,,False
29,right,training,42,1,1,1,,False
29,right,training,43,2,2,1,,False
29,right,training,44,0,0,1,,False
29,right,training,45,4,4,1,,False
29,right,training,46,3,3,1,,False
29,right,training,47,7,7,1,,False
29,right,training,48,6,6,1,,False
29,right,training,49,2,2,1,,False
29,right,training,50,5,5,1,,False
29,right,training,51,4,4,1,,False
29,right,training,52,0,0,1,,False
29,right,training,53,3,3,1,,False
29,right,training,54,7,7,1,,False
29,right,training,55,1,1,1,,False
29,right,training,56,7,7,1,,False
29,right,training,57,4,4,1,,False
29,right,training,58,5,5,1,,False
29,right,training,59,1,1,1,,False
29,right,training,60,6,6,1,,False
29,right,training,61,2,2,1,,False
29,right,training,62,3,3,1,,False
29,right,training,63,0,0,1,,False
29,right,test,0,1,3,0,68,False
29,right,test,1,3,0,0,158,False
29,right,test,2,0,0,1,152,False
29,right,test,3,2,2,1,199,False
29,right,test,4,7,7,1,98,False
29,right,test,5,5,5,1,97,False
29,right,test,6,6,7,0,180,False
29,right,test,7,4,4,1,169,False
29,right,test,8,5,5,1,111,False
29,right,test,9,4,4,1,189,False
29,right,test,10,6,6,1,116,False
29,right,test,11,3,4,0,72,False
29,right,test,12,1,1,1,85,False
29,right,test,13,0,0,1,151,False
29,right,test,14,7,7,1,193,False
29,right,test,15,2,2,1,169,False
29,right,test,16,7,7,1,97,False
29,right,test,17,5,2,0,81,False
29,right,test,18,3,3,1,114,False
29,right,test,19,4,4,1,137,False
29,right,test,20,0,0,1,96,False
29,right,test,21,6,6,1,175,False
29,right,test,22,1,1,1,122,False
29,right,test,23,2,2,1,87,False
29,right,test,24,5,5,1,86,False
29,right,test,25,1,1,1,108,False
29,right,test,26,4,4,1,132,False
29,right,test,27,7,7,1,138,False
29,right,test,28,0,0,1,118,False
29,right,test,29,2,2,1,109,False
29,right,test,30,3,3,1,112,False
29,right,test,31,6,6,1,177,False
29,right,test,32,7,7,1,150,False
29,right,test,33,0,3,0,86,False
29,right,test,34,1,1,1,171,False
29,right,test,35,4,4,1,176,False
29,right,test,36,6,6,1,118,False
29,right,test,37,3,3,1,102,False
29,right,test,38,2,2,1,91,False
29,right,test,39,5,5,1,169,False
29,right,test,40,2,2,1,106,False
29,right,test,41,4,4,1,121,False
29,right,test,42,0,0,1,144,False
29,right,test,43,1,1,1,112,False
29,right,test,44,5,5,1,129,False
29,right,test,45,7,7,1,99,False
29,right,test,46,3,3,1,108,False
29,right,test,47,6,6,1,132,False
29,right,test,48,2,2,1,102,False
29,right,test,49,5,5,1,174,False
29,right,test,50,4,4,1,92,False
29,right,test,51,7,7,1,121,False
29,right,test,52,3,3,1,129,False
29,right,test,53,1,1,1,117,False
29,right,test,54,6,6,1,170,False
29,right,test,55,0,0,1,89,False
29,right,test,56,3,3,1,131,False
29,right,test,57,4,4,1,158,False
29,right,test,58,2,2,1,185,False
29,right,test,59,1,1,1,98,False
29,right,test,60,6,7,0,119,False
29,right,test,61,0,0,1,106,False
29,right,test,62,7,7,1,117,False
29,right,test,63,5,5,1,129,False
30,right,training,0,2,0,0,,False
30,right,training,1,4,4,1,,False
30,right,training,2,5,0,0,,False
30,right,training,3,7,3,0,,False
30,right,training,4,0,3,0,,False
30,right,training,5,6,2,0,,False
30,right,training,6,1,1,1,,False
30,right,training,7,3,0,0,,False
30,right,training,8,3,6,0,,False
30,right,training,9,7,7,1,,False
30,right,training,10,5,2,0,,False
30,right,training,11,2,2,1,,False
30,right,training,12,6,6,1,,False
30,right,training,13,0,3,0,,False
30,right,training,14,4,4,1,,False
30,right,training,15,1,1,1,,False
30,right,training,16,7,7,1,,False
30,right,training,17,6,6,1,,False
30,right,training,18,0,3,0,,False
30,right,training,19,1,1,1,,False
30,right,training,20,4,4,1,,False
30,right,training,21,5,5,1,,False
30,right,training,22,3,0,0,,False
30,right,training,23,2,2,1,,False
30,right,training,24,0,3,0,,False
30,right,training,25,3,3,1,,False
30,right,training,26,2,2,1,,False
30,right,training,27,7,7,1,,False
30,right,training,28,4,4,1,,False
30,right,training,29,6,6,1,,False
30,right,training,30,5,5,1,,False
30,right,training,31,1,1,1,,False
30,right,training,32,0,0,1,,False
30,right,training,33,6,6,1,,False
30,right,training,34,7,7,1,,False
30,right,training,35,4,4,1,,False
30,right,training,36,3,3,1,,False
30,right,training,37,5,5,1,,False
30,right,training,38,1,1,1,,False
30,right,training,39,2,2,1,,False
30,right,training,40,1,1,1,,False
30,right,training,41,7,7,1,,False
30,right,training,42,0,0,1,,False
30,right,training,43,5,5,1,,False
30,right,training,44,3,3,1,,False
30,right,training,45,4,4,1,,False
30,right,training,46,2,2,1,,False
30,right,training,47,6,6,1,,False
30,right,training,48,1,1,1,,False
30,right,training,49,2,2,1,,False
30,right,training,50,3,3,1,,False
30,right,training,51,0,3,0,,False
30,right,training,52,7,7,1,,False
30,right,training,53,5,5,1,,False
30,right,training,54,6,6,1,,False
30,right,training,55,4,4,1,,False
30,right,training,56,0,0,1,,False
30,right,training,57,4,4,1,,False
30,right,training,58,5,5,1,,False
30,right,training,59,2,2,1,,False
30,right,training,60,6,6,1,,False
30,right,training,61,3,3,1,,False
30,right,training,62,1,1,1,,False
30,right,training,63,7,7,1,,False
30,right,test,0,5,5,1,93,False
30,right,test,1,7,7,1,94,False
30,right,test,2,1,1,1,96,False
30,right,test,3,4,4,1,84,False
30,right,test,4,2,2,1,,False
30,right,test,5,0,0,1,77,False
30,right,test,6,6,6,1,78,False
30,right,test,7,3,3,1,126,False
30,right,test,8,5,5,1,110,False
30,right,test,9,1,1,1,112,False
30,right,test,10,3,3,1,106,False
30,right,test,11,4,4,1,84,False
30,right,test,12,6,6,1,101,False
30,right,test,13,0,0,1,112,False
30,right,test,14,7,7,1,73,False
30,right,test,15,2,2,1,72,False
30,right,test,16,5,5,1,83,False
30,right,test,17,4,4,1,124,False
30,right,test,18,3,3,1,85,False
30,right,test,19,2,2,1,101,False
30,right,test,20,7,7,1,87,False
30,right,test,21,1,1,1,87,False
30,right,test,22,0,0,1,83,False
30,right,test,23,6,6,1,,False
30,right,test,24,6,6,1,98,False
30,right,test,25,2,2,1,94,False
30,right,test,26,4,4,1,76,False
30,right,test,27,0,0,1,95,False
30,right,test,28,1,1,1,,False
30,right,test,29,5,5,1,96,False
30,right,test,30,7,7,1,92,False
30,right,test,31,3,3,1,89,False
30,right,test,32,5,5,1,113,False
30,right,test,33,3,3,1,108,False
30,right,test,34,0,0,1,104,False
30,right,test,35,2,2,1,100,False
30,right,test,36,1,1,1,98,False
30,right,test,37,4,4,1,111,False
30,right,test,38,6,6,1,95,False
30,right,test,39,7,7,1,122,False
30,right,test,40,7,7,1,86,False
30,right,test,41,5,5,1,71,False
30,right,test,42,2,2,1,97,False
30,right,test,43,4,4,1,109,False
30,right,test,44,3,3,1,92,False
30,right,test,45,1,1,1,80,False
30,right,test,46,0,0,1,106,False
30,right,test,47,6,6,1,68,False
30,right,test,48,5,5,1,110,False
30,right,test,49,4,4,1,91,False
30,right,test,50,2,2,1,88,False
30,right,test,51,1,1,1,82,False
30,right,test,52,7,7,1,87,False
30,right,test,53,0,0,1,90,False
30,right,test,54,6,6,1,96,False
30,right,test,55,3,3,1,81,False
30,right,test,56,1,1,1,78,False
30,right,test,57,4,4,1,72,False
30,right,test,58,6,6,1,103,False
30,right,test,59,0,0,1,62,False
30,right,test,60,2,2,1,81,False
30,right,test,61,5,5,1,113,False
30,right,test,62,3,3,1,86,False
30,right,test,63,7,7,1,111,False
31,right,training,0,4,1,0,,False
31,right,training,1,7,3,0,,False
31,right,training,2,5,5,1,,False
31,right,training,3,1,4,0,,False
31,right,training,4,6,2,0,,False
31,right,training,5,2,5,0,,False
31,right,training,6,3,6,0,,False
31,right,training,7,0,4,0,,False
31,right,training,8,6,7,0,,False
31,right,training,9,4,6,0,,False
31,right,training,10,2,2,1,,False
31,right,training,11,0,0,1,,False
31,right,training,12,7,7,1,,False
31,right,training,13,1,6,0,,False
31,right,training,14,5,5,1,,False
31,right,training,15,3,3,1,,False
31,right,training,16,5,5,1,,False
31,right,training,17,3,0,0,,False
31,right,training,18,6,7,0,,False
31,right,training,19,2,5,0,,False
31,right,training,20,7,7,1,,False
31,right,training,21,4,4,1,,False
31,right,training,22,0,1,0,,False
31,right,training,23,1,1,1,,False
31,right,training,24,0,6,0,,False
31,right,training,25,7,7,1,,False
31,right,training,26,6,6,1,,False
31,right,training,27,3,3,1,,False
31,right,training,28,4,4,1,,False
31,right,training,29,5,5,1,,False
31,right,training,30,1,1,1,,False
31,right,training,31,2,2,1,,False
31,right,training,32,1,1,1,,False
31,right,training,33,6,7,0,,False
31,right,training,34,4,4,1,,False
31,right,training,35,5,5,1,,False
31,right,training,36,7,7,1,,False
31,right,training,37,0,0,1,,False
31,right,training,38,3,3,1,,False
31,right,training,39,2,2,1,,False
31,right,training,40,7,7,1,,False
31,right,training,41,4,4,1,,False
31,right,training,42,0,0,1,,False
31,right,training,43,2,2,1,,False
31,right,training,44,1,1,1,,False
31,right,training,45,6,6,1,,False
31,right,training,46,5,5,1,,False
31,right,training,47,3,3,1,,False
31,right,training,48,6,6,1,,False
31,right,training,49,2,2,1,,False
31,right,training,50,4,4,1,,False
31,right,training,51,3,3,1,,False
31,right,training,52,5,5,1,,False
31,right,training,53,1,1,1,,False
31,right,training,54,7,1,0,,False
31,right,training,55,0,0,1,,False
31,right,training,56,7,7,1,,False
31,right,training,57,6,6,1,,False
31,right,training,58,1,1,1,,False
31,right,training,59,0,0,1,,False
31,right,training,60,4,4,1,,False
31,right,training,61,3,3,1,,False
31,right,training,62,5,5,1,,False
31,right,training,63,2,3,0,,False
31,right,test,0,5,5,1,113,False
31,right,test,1,1,0,0,85,False
31,right,test,2,2,2,1,134,False
31,right,test,3,4,4,1,132,False
31,right,test,4,7,7,1,125,False
31,right,test,5,0,1,0,,False
31,right,test,6,3,3,1,119,False
31,right,test,7,6,7,0,,False
31,right,test,8,5,5,1,137,False
31,right,test,9,6,7,0,,False
31,right,test,10,0,0,1,112,False
31,right,test,11,4,4,1,137,False
31,right,test,12,7,6,0,142,False
31,right,test,13,2,2,1,143,False
31,right,test,14,3,3,1,,False
31,right,test,15,1,1,1,107,False
31,right,test,16,6,0,0,126,False
31,right,test,17,4,4,1,173,False
31,right,test,18,7,6,0,131,False
31,right,test,19,2,2,1,141,False
31,right,test,20,5,5,1,191,False
31,right,test,21,3,3,1,153,False
31,right,test,22,1,1,1,130,False
31,right,test,23,0,1,0,179,False
31,right,test,24,1,1,1,149,False
31,right,test,25,7,7,1,168,False
31,right,test,26,3,0,0,,False
31,right,test,27,4,4,1,162,False
31,right,test,28,6,6,1,128,False
31,right,test,29,2,2,1,132,False
31,right,test,30,5,5,1,180,False
31,right,test,31,0,0,1,118,False
31,right,test,32,1,0,0,,False
31,right,test,33,6,6,1,138,False
31,right,test,34,7,6,0,,False
31,right,test,35,0,0,1,152,False
31,right,test,36,2,2,1,134,False
31,right,test,37,5,5,1,149,False
31,right,test,38,3,3,1,149,False
31,right,test,39,4,4,1,161,False
31,right,test,40,3,3,1,175,False
31,right,test,41,1,1,1,140,False
31,right,test,42,0,0,1,141,False
31,right,test,43,4,4,1,180,False
31,right,test,44,5,5,1,117,False
31,right,test,45,2,2,1,,False
31,right,test,46,7,7,1,,False
31,right,test,47,6,6,1,150,False
31,right,test,48,7,6,0,157,False
31,right,test,49,5,5,1,125,False
31,right,test,50,3,3,1,,False
31,right,test,51,4,4,1,134,False
31,right,test,52,0,0,1,186,False
31,right,test,53,2,2,1,142,False
31,right,test,54,6,6,1,182,False
31,right,test,55,1,1,1,172,False
31,right,test,56,4,4,1,182,False
31,right,test,57,6,6,1,,False
31,right,test,58,0,0,1,190,False
31,right,test,59,5,5,1,174,False
31,right,test,60,7,6,0,142,False
31,right,test,61,2,2,1,188,False
31,right,test,62,1,1,1,142,False
31,right,test,63,3,3,1,166,False
32,right,training,0,2,5,0,,False
32,right,training,1,6,7,0,,False
32,right,training,2,3,0,0,,False
32,right,training,3,4,4,1,,False
32,right,training,4,7,0,0,,False
32,right,training,5,5,0,0,,False
32,right,training,6,0,1,0,,False
32,right,training,7,1,4,0,,False
32,right,training,8,5,5,1,,False
32,right,training,9,1,1,1,,False
32,right,training,10,7,7,1,,False
32,right,training,11,6,3,0,,False
32,right,training,12,4,0,0,,False
32,right,training,13,3,6,0,,False
32,right,training,14,2,2,1,,False
32,right,training,15,0,5,0,,False
32,right,training,16,3,1,0,,False
32,right,training,17,1,4,0,,False
32,right,training,18,6,1,0,,False
32,right,training,19,0,0,1,,False
32,right,training,20,4,4,1,,False
32,right,training,21,5,2,0,,False
32,right,training,22,7,7,1,,False
32,right,training,23,2,2,1,,False
32,right,training,24,3,0,0,,False
32,right,training,25,7,7,1,,False
32,right,training,26,4,1,0,,False
32,right,training,27,2,2,1,,False
32,right,training,28,5,5,1,,False
32,right,training,29,0,0,1,,False
32,right,training,30,6,6,1,,False
32,right,training,31,1,1,1,,False
32,right,training,32,4,4,1,,False
32,right,training,33,6,6,1,,False
32,right,training,34,2,2,1,,False
32,right,training,35,5,5,1,,False
32,right,training,36,1,1,1,,False
32,right,training,37,3,3,1,,False
32,right,training,38,0,0,1,,False
32,right,training,39,7,7,1,,False
32,right,training,40,7,7,1,,False
32,right,training,41,1,1,1,,False
32,right,training,42,3,3,1,,False
32,right,training,43,0,0,1,,False
32,right,training,44,5,5,1,,False
32,right,training,45,6,6,1,,False
32,right,training,46,2,2,1,,False
32,right,training,47,4,4,1,,False
32,right,training,48,7,7,1,,False
32,right,training,49,5,5,1,,False
32,right,training,50,4,4,1,,False
32,right,training,51,1,1,1,,False
32,right,training,52,6,6,1,,False
32,right,training,53,3,3,1,,False
32,right,training,54,2,2,1,,False
32,right,training,55,0,0,1,,False
32,right,training,56,4,4,1,,False
32,right,training,57,3,3,1,,False
32,right,training,58,6,6,1,,False
32,right,training,59,0,0,1,,False
32,right,training,60,1,1,1,,False
32,right,training,61,5,5,1,,False
32,right,training,62,2,2,1,,False
32,right,training,63,7,7,1,,False
32,right,test,0,3,3,1,123,False
32,right,test,1,0,0,1,93,False
32,right,test,2,4,4,1,138,False
32,right,test,3,1,1,1,138,False
32,right,test,4,2,2,1,103,False
32,right,test,5,5,5,1,102,False
32,right,test,6,7,7,1,110,False
32,right,test,7,6,6,1,96,False
32,right,test,8,1,1,1,93,False
32,right,test,9,0,0,1,112,False
32,right,test,10,7,7,1,102,False
32,right,test,11,5,5,1,103,False
32,right,test,12,2,2,1,148,False
32,right,test,13,6,6,1,85,False
32,right,test,14,4,4,1,118,False
32,right,test,15,3,3,1,82,False
32,right,test,16,3,3,1,82,False
32,right,test,17,7,7,1,181,False
32,right,test,18,1,1,1,112,False
32,right,test,19,2,2,1,103,False
32,right,test,20,5,5,1,104,False
32,right,test,21,0,0,1,138,False
32,right,test,22,4,4,1,138,False
32,right,test,23,6,6,1,,False
32,right,test,24,4,4,1,91,False
32,right,test,25,7,7,1,,False
32,right,test,26,1,1,1,112,False
32,right,test,27,2,2,1,148,False
32,right,test,28,3,3,1,134,False
32,right,test,29,5,5,1,90,False
32,right,test,30,6,6,1,162,False
32,right,test,31,0,0,1,95,False
32,right,test,32,1,1,1,97,False
32,right,test,33,5,5,1,108,False
32,right,test,34,7,7,1,150,False
32,right,test,35,2,2,1,100,False
32,right,test,36,6,6,1,160,False
32,right,test,37,3,3,1,,False
32,right,test,38,4,4,1,125,False
32,right,test,39,0,0,1,101,False
32,right,test,40,7,7,1,106,False
32,right,test,41,2,2,1,103,False
32,right,test,42,5,5,1,122,False
32,right,test,43,0,0,1,,False
32,right,test,44,4,4,1,186,False
32,right,test,45,1,1,1,90,False
32,right,test,46,6,6,1,114,False
32,right,test,47,3,3,1,111,False
32,right,test,48,1,1,1,85,False
32,right,test,49,6,6,1,116,False
32,right,test,50,2,2,1,113,False
32,right,test,51,7,7,1,131,False
32,right,test,52,5,5,1,142,False
32,right,test,53,3,3,1,118,False
32,right,test,54,0,0,1,113,False
32,right,test,55,4,4,1,119,False
32,right,test,56,6,6,1,24,False
32,right,test,57,3,3,1,74,False
32,right,test,58,2,2,1,149,False
32,right,test,59,5,5,1,,False
32,right,test,60,4,4,1,119,False
32,right,test,61,1,1,1,105,False
32,right,test,62,7,7,1,150,False
32,right,test,63,0,0,1,121,False
33,right,training,0,1,7,0,,False
33,right,training,1,4,4,1,,False
33,right,training,2,7,3,0,,False
33,right,training,3,5,2,0,,False
33,right,training,4,3,6,0,,False
33,right,training,5,2,0,0,,False
33,right,training,6,0,4,0,,False
33,right,training,7,6,6,1,,False
33,right,training,8,1,5,0,,False
33,right,training,9,3,6,0,,False
33,right,training,10,4,5,0,,False
33,right,training,11,7,7,1,,False
33,right,training,12,0,2,0,,False
33,right,training,13,2,2,1,,False
33,right,training,14,5,7,0,,False
33,right,training,15,6,6,1,,False
33,right,training,16,2,7,0,,False
33,right,training,17,6,4,0,,False
33,right,training,18,4,6,0,,False
33,right,training,19,5,3,0,,False
33,right,training,20,1,1,1,,False
33,right,training,21,7,6,0,,False
33,right,training,22,0,0,1,,False
33,right,training,23,3,6,0,,False
33,right,training,24,2,2,1,,False
33,right,training,25,7,7,1,,False
33,right,training,26,0,0,1,,False
33,right,training,27,6,6,1,,False
33,right,training,28,4,1,0,,False
33,right,training,29,5,5,1,,False
33,right,training,30,3,7,0,,False
33,right,training,31,1,1,1,,False
33,right,training,32,6,6,1,,False
33,right,training,33,7,7,1,,False
33,right,training,34,1,1,1,,False
33,right,training,35,5,5,1,,False
33,right,training,36,2,4,0,,False
33,right,training,37,3,3,1,,False
33,right,training,38,0,0,1,,False
33,right,training,39,4,4,1,,False
33,right,training,40,1,1,1,,False
33,right,training,41,2,4,0,,False
33,right,training,42,6,6,1,,False
33,right,training,43,7,7,1,,False
33,right,training,44,0,0,1,,False
33,right,training,45,4,4,1,,False
33,right,training,46,5,5,1,,False
